user_id,username,age,user_level,log_date,habit_category,difficulty,completed,streak_length,xp_earned,has_accountability,self_rating,notes,day_of_week,day_name,month,is_weekend,xp_efficiency,streak_tier,rolling_completion_7d,week_num
USR_00075,user_morgan2656,15.0,21,2023-04-21,social,trivial,1,19.0,6.38,0.0,1.0,,4,Friday,4,0,1.0,monthly,1.0,16
USR_00075,user_morgan2656,15.0,21,2023-07-15,meditation,medium,1,20.0,13.61,0.0,5.0,,5,Saturday,7,1,0.6805,monthly,1.0,28
USR_00075,user_morgan2656,15.0,21,2023-07-17,nutrition,medium,1,12.0,20.85,1.0,8.0,,0,Monday,7,0,1.0,monthly,1.0,29
USR_00075,user_morgan2656,15.0,21,2023-07-19,social,hard,1,4.0,35.7,0.0,9.0,,2,Wednesday,7,0,0.8925000000000001,weekly,1.0,29
USR_00075,user_morgan2656,15.0,21,2023-07-24,study,easy,1,10.0,8.12,0.0,7.0,,0,Monday,7,0,0.8119999999999999,monthly,1.0,30
USR_00075,user_morgan2656,15.0,21,2023-08-26,fitness,hard,0,22.0,0.0,0.0,7.0,,5,Saturday,8,1,0.0,monthly,0.8571428571428571,34
USR_00075,user_morgan2656,15.0,21,2023-09-19,work,medium,1,26.0,23.5,0.0,5.0,,1,Tuesday,9,0,1.0,monthly,0.8571428571428571,38
USR_00075,user_morgan2656,15.0,21,2023-10-07,social,medium,1,11.0,24.07,0.0,1.0,,5,Saturday,10,1,1.0,monthly,0.8571428571428571,40
USR_00075,user_morgan2656,15.0,21,2023-10-30,study,easy,0,14.0,0.0,0.0,2.0,easy win,0,Monday,10,0,0.0,monthly,0.7142857142857143,44
USR_00075,user_morgan2656,15.0,21,2023-11-01,meditation,medium,1,3.0,19.14,1.0,9.0,,2,Wednesday,11,0,0.9570000000000001,weekly,0.7142857142857143,44
USR_00075,user_morgan2656,15.0,21,2023-11-05,study,easy,1,1.0,10.27,0.0,7.0,struggled today,6,Sunday,11,1,1.0,weekly,0.7142857142857143,44
USR_00075,user_morgan2656,15.0,21,2023-11-14,reading,medium,1,4.0,17.41,0.0,2.0,,1,Tuesday,11,0,0.8705,weekly,0.7142857142857143,46
USR_00075,user_morgan2656,15.0,21,2023-11-18,meditation,hard,0,13.0,0.0,0.0,8.0,new record!,5,Saturday,11,1,0.0,monthly,0.7142857142857143,46
USR_00075,user_morgan2656,15.0,21,2023-11-28,reading,medium,0,5.0,0.0,0.0,5.0,struggled today,1,Tuesday,11,0,0.0,weekly,0.5714285714285714,48
USR_00075,user_morgan2656,15.0,21,2023-12-06,reading,medium,0,16.0,0.0,0.0,8.0,,2,Wednesday,12,0,0.0,monthly,0.42857142857142855,49
USR_00076,user_blake8699,29.0,10,2022-05-07,meditation,easy,1,13.0,11.71,1.0,3.0,,5,Saturday,5,1,1.0,monthly,1.0,18
USR_00076,user_blake8699,29.0,10,2022-07-08,social,medium,0,1.0,0.0,0.0,8.0,felt great,4,Friday,7,0,0.0,weekly,0.5,27
USR_00076,user_blake8699,29.0,10,2022-07-31,social,hard,0,6.0,0.0,1.0,9.0,,6,Sunday,7,1,0.0,weekly,0.3333333333333333,30
USR_00076,user_blake8699,29.0,10,2023-02-07,fitness,easy,1,4.0,5.56,0.0,8.0,skipped yesterday,1,Tuesday,2,0,0.5559999999999999,weekly,0.5,6
USR_00076,user_blake8699,29.0,10,2023-02-14,reading,medium,0,32.0,0.0,1.0,6.0,,1,Tuesday,2,0,0.0,quarterly,0.4,7
USR_00076,user_blake8699,29.0,10,2023-04-18,reading,hard,0,3.0,0.0,1.0,5.0,,1,Tuesday,4,0,0.0,weekly,0.3333333333333333,16
USR_00076,user_blake8699,29.0,10,2023-07-06,nutrition,trivial,1,14.0,4.72,0.0,6.0,,3,Thursday,7,0,0.944,monthly,0.42857142857142855,27
USR_00076,user_blake8699,29.0,10,2023-10-05,work,medium,0,5.0,0.0,0.0,3.0,,3,Thursday,10,0,0.0,weekly,0.2857142857142857,40
USR_00077,user_alex9823,30.0,13,2021-12-13,social,hard,1,4.0,39.24,1.0,1.0,,0,Monday,12,0,0.9810000000000001,weekly,1.0,50
USR_00077,user_alex9823,30.0,13,2021-12-15,nutrition,medium,0,44.0,0.0,0.0,9.0,struggled today,2,Wednesday,12,0,0.0,quarterly,0.5,50
USR_00077,user_alex9823,30.0,13,2022-02-06,social,hard,1,9.0,42.34,1.0,9.0,,6,Sunday,2,1,1.0,monthly,0.6666666666666666,5
USR_00077,user_alex9823,30.0,13,2022-02-14,reading,hard,1,8.0,41.39,0.0,2.0,,0,Monday,2,0,1.0,monthly,0.75,7
USR_00077,user_alex9823,30.0,13,2022-02-15,sleep,easy,0,22.0,0.0,0.0,1.0,skipped yesterday,1,Tuesday,2,0,0.0,monthly,0.6,7
USR_00077,user_alex9823,30.0,13,2022-04-01,work,hard,0,6.0,0.0,0.0,9.0,,4,Friday,4,0,0.0,weekly,0.5,13
USR_00077,user_alex9823,30.0,13,2022-04-28,reading,medium,0,1.0,0.0,0.0,10.0,struggled today,3,Thursday,4,0,0.0,weekly,0.42857142857142855,17
USR_00077,user_alex9823,30.0,13,2022-05-28,meditation,hard,0,7.0,0.0,0.0,6.0,,5,Saturday,5,1,0.0,weekly,0.2857142857142857,21
USR_00077,user_alex9823,30.0,13,2022-08-11,sleep,trivial,1,3.0,0.0,1.0,8.0,,3,Thursday,8,0,0.0,weekly,0.42857142857142855,32
USR_00077,user_alex9823,30.0,13,2022-10-10,fitness,medium,0,3.0,0.0,0.0,8.0,,0,Monday,10,0,0.0,weekly,0.2857142857142857,41
USR_00077,user_alex9823,30.0,13,2022-10-23,study,medium,1,4.0,22.53,0.0,5.0,,6,Sunday,10,1,1.0,weekly,0.2857142857142857,42
USR_00077,user_alex9823,30.0,13,2022-11-01,work,easy,0,4.0,0.0,0.0,2.0,,1,Tuesday,11,0,0.0,weekly,0.2857142857142857,44
USR_00077,user_alex9823,30.0,13,2022-12-22,social,trivial,0,6.0,0.0,0.0,6.0,,3,Thursday,12,0,0.0,weekly,0.2857142857142857,51
USR_00077,user_alex9823,30.0,13,2023-03-09,meditation,medium,1,10.0,15.3,0.0,3.0,,3,Thursday,3,0,0.765,monthly,0.42857142857142855,10
USR_00077,user_alex9823,30.0,13,2023-03-19,work,medium,1,7.0,25.37,0.0,9.0,,6,Sunday,3,1,1.0,weekly,0.5714285714285714,11
USR_00077,user_alex9823,30.0,13,2023-04-18,nutrition,hard,1,13.0,42.08,1.0,5.0,felt great,1,Tuesday,4,0,1.0,monthly,0.5714285714285714,16
USR_00077,user_alex9823,30.0,13,2023-08-13,reading,trivial,0,5.0,0.0,0.0,5.0,,6,Sunday,8,1,0.0,weekly,0.5714285714285714,32
USR_00077,user_alex9823,30.0,13,2023-09-06,sleep,trivial,1,8.0,7.31,0.0,6.0,,2,Wednesday,9,0,1.0,monthly,0.5714285714285714,36
USR_00077,user_alex9823,30.0,13,2023-10-08,reading,hard,1,1.0,41.41,0.0,9.0,,6,Sunday,10,1,1.0,weekly,0.7142857142857143,40
USR_00077,user_alex9823,30.0,13,2023-11-03,fitness,trivial,1,3.0,0.0,0.0,10.0,struggled today,4,Friday,11,0,0.0,weekly,0.8571428571428571,44
USR_00077,user_alex9823,30.0,13,2023-11-22,fitness,medium,0,9.0,0.0,0.0,10.0,skipped yesterday,2,Wednesday,11,0,0.0,monthly,0.7142857142857143,47
USR_00077,user_alex9823,30.0,13,2023-12-06,work,easy,1,26.0,5.8,0.0,9.0,,2,Wednesday,12,0,0.58,monthly,0.7142857142857143,49
USR_00078,user_morgan8015,25.0,12,2022-10-14,meditation,hard,1,26.0,43.07,0.0,8.0,,4,Friday,10,0,1.0,monthly,1.0,41
USR_00078,user_morgan8015,25.0,12,2022-11-16,work,hard,1,33.0,0.0,0.0,2.0,,2,Wednesday,11,0,0.0,quarterly,1.0,46
USR_00078,user_morgan8015,25.0,12,2023-02-16,fitness,medium,1,28.0,13.0,0.0,5.0,,3,Thursday,2,0,0.65,monthly,1.0,7
USR_00078,user_morgan8015,25.0,12,2023-03-19,sleep,hard,1,87.0,40.69,1.0,8.0,,6,Sunday,3,1,1.0,quarterly,1.0,11
USR_00078,user_morgan8015,25.0,12,2023-05-06,sleep,trivial,1,221.0,6.47,0.0,2.0,,5,Saturday,5,1,1.0,annual,1.0,18
USR_00078,user_morgan8015,25.0,12,2023-05-16,reading,medium,1,11.0,13.88,0.0,5.0,struggled today,1,Tuesday,5,0,0.6940000000000001,monthly,1.0,20
USR_00078,user_morgan8015,25.0,12,2023-07-22,meditation,medium,1,23.0,23.02,0.0,3.0,felt great,5,Saturday,7,1,1.0,monthly,1.0,29
USR_00078,user_morgan8015,25.0,12,2023-09-24,nutrition,easy,1,22.0,13.18,0.0,6.0,,6,Sunday,9,1,1.0,monthly,1.0,38
USR_00079,user_alex1842,33.0,9,2021-12-06,reading,easy,1,1.0,9.42,0.0,7.0,,0,Monday,12,0,0.942,weekly,1.0,49
USR_00079,user_alex1842,33.0,9,2022-04-05,study,easy,1,10.0,10.03,0.0,9.0,,1,Tuesday,4,0,1.0,monthly,1.0,14
USR_00079,user_alex1842,33.0,9,2022-04-15,study,easy,1,8.0,3.71,1.0,10.0,,4,Friday,4,0,0.371,monthly,1.0,15
USR_00079,user_alex1842,33.0,9,2022-07-22,meditation,medium,1,4.0,19.17,0.0,3.0,,4,Friday,7,0,0.9585000000000001,weekly,1.0,29
USR_00079,user_alex1842,33.0,9,2022-11-01,sleep,trivial,1,2.0,5.57,0.0,2.0,,1,Tuesday,11,0,1.0,weekly,1.0,44
USR_00079,user_alex1842,33.0,9,2022-12-18,study,easy,1,10.0,0.0,1.0,6.0,felt great,6,Sunday,12,1,0.0,monthly,1.0,50
USR_00079,user_alex1842,33.0,9,2023-03-05,meditation,medium,1,25.0,18.33,0.0,2.0,struggled today,6,Sunday,3,1,0.9164999999999999,monthly,1.0,9
USR_00079,user_alex1842,33.0,9,2023-03-20,meditation,medium,1,6.0,21.77,1.0,3.0,,0,Monday,3,0,1.0,weekly,1.0,12
USR_00079,user_alex1842,33.0,9,2023-04-25,nutrition,hard,0,1.0,0.0,1.0,10.0,new record!,1,Tuesday,4,0,0.0,weekly,0.8571428571428571,17
USR_00079,user_alex1842,33.0,9,2023-06-12,meditation,hard,0,6.0,0.0,0.0,7.0,,0,Monday,6,0,0.0,weekly,0.7142857142857143,24
USR_00079,user_alex1842,33.0,9,2023-08-29,sleep,easy,0,3.0,0.0,1.0,3.0,,1,Tuesday,8,0,0.0,weekly,0.5714285714285714,35
USR_00079,user_alex1842,33.0,9,2023-09-22,fitness,easy,0,2.0,0.0,0.0,5.0,new record!,4,Friday,9,0,0.0,weekly,0.42857142857142855,38
USR_00079,user_alex1842,33.0,9,2023-11-02,fitness,trivial,0,4.0,0.0,0.0,6.0,,3,Thursday,11,0,0.0,weekly,0.2857142857142857,44
USR_00079,user_alex1842,33.0,9,2023-12-22,social,easy,0,2.0,0.0,0.0,6.0,,4,Friday,12,0,0.0,weekly,0.14285714285714285,51
USR_00080,user_morgan5048,23.0,4,2021-07-30,nutrition,hard,1,20.0,45.57,0.0,5.0,,4,Friday,7,0,1.0,monthly,1.0,30
USR_00080,user_morgan5048,23.0,4,2021-12-31,nutrition,easy,1,11.0,7.94,1.0,9.0,,4,Friday,12,0,0.794,monthly,1.0,52
USR_00080,user_morgan5048,23.0,4,2022-01-29,reading,easy,0,36.0,0.0,1.0,6.0,,5,Saturday,1,1,0.0,quarterly,0.6666666666666666,4
USR_00080,user_morgan5048,23.0,4,2022-08-01,meditation,hard,1,14.0,40.71,1.0,8.0,,0,Monday,8,0,1.0,monthly,0.75,31
USR_00080,user_morgan5048,23.0,4,2022-08-13,fitness,easy,0,24.0,0.0,0.0,3.0,felt great,5,Saturday,8,1,0.0,monthly,0.6,32
USR_00080,user_morgan5048,23.0,4,2022-09-03,sleep,medium,0,16.0,0.0,0.0,4.0,,5,Saturday,9,1,0.0,monthly,0.5,35
USR_00080,user_morgan5048,23.0,4,2022-10-15,meditation,medium,1,69.0,22.21,0.0,5.0,,5,Saturday,10,1,1.0,quarterly,0.5714285714285714,41
USR_00080,user_morgan5048,23.0,4,2022-11-16,sleep,easy,1,108.0,10.53,1.0,9.0,,2,Wednesday,11,0,1.0,annual,0.5714285714285714,46
USR_00080,user_morgan5048,23.0,4,2022-11-18,meditation,hard,1,26.0,39.44,1.0,4.0,struggled today,4,Friday,11,0,0.986,monthly,0.5714285714285714,46
USR_00080,user_morgan5048,23.0,4,2022-12-13,nutrition,hard,1,34.0,39.34,0.0,3.0,skipped yesterday,1,Tuesday,12,0,0.9835,quarterly,0.7142857142857143,50
USR_00080,user_morgan5048,23.0,4,2022-12-14,reading,hard,1,1.0,43.85,1.0,1.0,,2,Wednesday,12,0,1.0,weekly,0.7142857142857143,50
USR_00080,user_morgan5048,23.0,4,2022-12-27,work,medium,1,42.0,18.0,0.0,4.0,,1,Tuesday,12,0,0.9,quarterly,0.8571428571428571,52
USR_00080,user_morgan5048,23.0,4,2023-01-20,work,trivial,1,130.0,4.81,1.0,1.0,,4,Friday,1,0,0.962,annual,1.0,3
USR_00080,user_morgan5048,23.0,4,2023-06-26,nutrition,trivial,1,98.0,0.23,0.0,8.0,,0,Monday,6,0,0.046,annual,1.0,26
USR_00080,user_morgan5048,23.0,4,2023-07-15,sleep,medium,1,91.0,23.86,0.0,5.0,,5,Saturday,7,1,1.0,annual,1.0,28
USR_00080,user_morgan5048,23.0,4,2023-08-08,study,hard,1,20.0,39.46,0.0,3.0,,1,Tuesday,8,0,0.9865,monthly,1.0,32
USR_00080,user_morgan5048,23.0,4,2023-09-15,social,easy,1,17.0,7.28,1.0,6.0,,4,Friday,9,0,0.728,monthly,1.0,37
USR_00080,user_morgan5048,23.0,4,2023-10-14,fitness,medium,1,207.0,21.83,0.0,3.0,,5,Saturday,10,1,1.0,annual,1.0,41
USR_00080,user_morgan5048,23.0,4,2023-12-14,nutrition,medium,1,125.0,17.91,1.0,10.0,felt great,3,Thursday,12,0,0.8955,annual,1.0,50
USR_00081,user_casey959,29.0,48,2021-06-11,sleep,medium,1,28.0,23.64,0.0,3.0,,4,Friday,6,0,1.0,monthly,1.0,23
USR_00081,user_casey959,29.0,48,2021-06-24,work,easy,1,17.0,6.12,0.0,5.0,,3,Thursday,6,0,0.612,monthly,1.0,25
USR_00081,user_casey959,29.0,48,2021-10-17,social,easy,0,64.0,0.0,1.0,7.0,,6,Sunday,10,1,0.0,quarterly,0.6666666666666666,41
USR_00081,user_casey959,29.0,48,2021-11-15,fitness,medium,0,41.0,0.0,1.0,8.0,,0,Monday,11,0,0.0,quarterly,0.5,46
USR_00081,user_casey959,29.0,48,2021-12-02,work,medium,1,19.0,21.14,0.0,1.0,,3,Thursday,12,0,1.0,monthly,0.6,48
USR_00081,user_casey959,29.0,48,2022-03-09,social,hard,1,100.0,45.44,1.0,3.0,skipped yesterday,2,Wednesday,3,0,1.0,annual,0.6666666666666666,10
USR_00081,user_casey959,29.0,48,2022-07-07,social,easy,1,50.0,9.48,0.0,4.0,,3,Thursday,7,0,0.9480000000000001,quarterly,0.7142857142857143,27
USR_00081,user_casey959,29.0,48,2022-11-10,work,easy,1,89.0,9.92,0.0,2.0,,3,Thursday,11,0,0.992,quarterly,0.7142857142857143,45
USR_00081,user_casey959,29.0,48,2022-12-31,fitness,medium,1,193.0,18.87,1.0,5.0,,5,Saturday,12,1,0.9435,annual,0.7142857142857143,52
USR_00081,user_casey959,29.0,48,2023-02-22,reading,medium,0,48.0,0.0,1.0,2.0,,2,Wednesday,2,0,0.0,quarterly,0.7142857142857143,8
USR_00081,user_casey959,29.0,48,2023-04-14,study,medium,1,48.0,22.71,1.0,5.0,,4,Friday,4,0,1.0,quarterly,0.8571428571428571,15
USR_00081,user_casey959,29.0,48,2023-04-20,study,trivial,1,52.0,5.6,1.0,6.0,,3,Thursday,4,0,1.0,quarterly,0.8571428571428571,16
USR_00081,user_casey959,29.0,48,2023-07-27,reading,easy,1,61.0,10.25,0.0,10.0,,3,Thursday,7,0,1.0,quarterly,0.8571428571428571,30
USR_00081,user_casey959,29.0,48,2023-08-16,social,hard,1,115.0,42.36,1.0,7.0,,2,Wednesday,8,0,1.0,annual,0.8571428571428571,33
USR_00081,user_casey959,29.0,48,2023-11-28,reading,medium,1,9.0,17.62,0.0,5.0,,1,Tuesday,11,0,0.881,monthly,0.8571428571428571,48
USR_00082,user_casey9305,18.0,24,2021-10-01,study,medium,0,30.0,0.0,1.0,5.0,,4,Friday,10,0,0.0,monthly,0.0,39
USR_00082,user_casey9305,18.0,24,2021-10-01,study,medium,1,4.0,18.58,0.0,2.0,,4,Friday,10,0,0.9289999999999999,weekly,0.5,39
USR_00082,user_casey9305,18.0,24,2022-01-11,reading,medium,0,33.0,0.0,0.0,6.0,,1,Tuesday,1,0,0.0,quarterly,0.3333333333333333,2
USR_00082,user_casey9305,18.0,24,2022-01-12,social,hard,1,8.0,29.74,0.0,5.0,struggled today,2,Wednesday,1,0,0.7434999999999999,monthly,0.5,2
USR_00082,user_casey9305,18.0,24,2022-04-28,study,hard,1,16.0,45.02,0.0,10.0,,3,Thursday,4,0,1.0,monthly,0.6,17
USR_00082,user_casey9305,18.0,24,2022-05-12,fitness,medium,1,1.0,17.63,1.0,5.0,,3,Thursday,5,0,0.8815,weekly,0.6666666666666666,19
USR_00082,user_casey9305,18.0,24,2022-08-01,study,easy,0,12.0,0.0,0.0,6.0,,0,Monday,8,0,0.0,monthly,0.5714285714285714,31
USR_00082,user_casey9305,18.0,24,2022-08-12,social,medium,1,6.0,16.42,1.0,3.0,skipped yesterday,4,Friday,8,0,0.8210000000000001,weekly,0.7142857142857143,32
USR_00082,user_casey9305,18.0,24,2023-05-08,study,hard,1,10.0,36.96,1.0,5.0,,0,Monday,5,0,0.924,monthly,0.7142857142857143,19
USR_00082,user_casey9305,18.0,24,2023-06-20,sleep,trivial,0,10.0,0.0,0.0,2.0,,1,Tuesday,6,0,0.0,monthly,0.7142857142857143,25
USR_00082,user_casey9305,18.0,24,2023-07-28,study,hard,1,10.0,43.58,0.0,3.0,,4,Friday,7,0,1.0,monthly,0.7142857142857143,30
USR_00083,user_sam1413,25.0,34,2021-03-26,study,easy,0,7.0,0.0,1.0,6.0,,4,Friday,3,0,0.0,weekly,0.0,12
USR_00083,user_sam1413,25.0,34,2021-04-30,study,trivial,1,1.0,7.7,1.0,9.0,new record!,4,Friday,4,0,1.0,weekly,0.5,17
USR_00083,user_sam1413,25.0,34,2021-06-04,nutrition,easy,0,11.0,0.0,1.0,5.0,,4,Friday,6,0,0.0,monthly,0.3333333333333333,22
USR_00083,user_sam1413,25.0,34,2021-07-12,reading,medium,0,11.0,0.0,1.0,7.0,,0,Monday,7,0,0.0,monthly,0.25,28
USR_00083,user_sam1413,25.0,34,2021-10-27,nutrition,medium,1,7.0,18.28,0.0,7.0,new record!,2,Wednesday,10,0,0.914,weekly,0.4,43
USR_00083,user_sam1413,25.0,34,2021-12-14,social,hard,1,11.0,39.69,0.0,6.0,,1,Tuesday,12,0,0.99225,monthly,0.5,50
USR_00083,user_sam1413,25.0,34,2022-03-31,fitness,hard,1,1.0,41.92,1.0,1.0,,3,Thursday,3,0,1.0,weekly,0.5714285714285714,13
USR_00083,user_sam1413,25.0,34,2023-01-10,fitness,hard,1,8.0,43.09,0.0,3.0,,1,Tuesday,1,0,1.0,monthly,0.7142857142857143,2
USR_00083,user_sam1413,25.0,34,2023-02-12,fitness,medium,1,4.0,0.0,0.0,6.0,,6,Sunday,2,1,0.0,weekly,0.7142857142857143,6
USR_00083,user_sam1413,25.0,34,2023-02-28,reading,easy,1,2.0,13.89,0.0,7.0,skipped yesterday,1,Tuesday,2,0,1.0,weekly,0.8571428571428571,9
USR_00083,user_sam1413,25.0,34,2023-03-13,study,easy,0,1.0,0.0,0.0,7.0,struggled today,0,Monday,3,0,0.0,weekly,0.8571428571428571,11
USR_00083,user_sam1413,25.0,34,2023-03-25,reading,medium,1,4.0,20.35,0.0,5.0,,5,Saturday,3,1,1.0,weekly,0.8571428571428571,12
USR_00083,user_sam1413,25.0,34,2023-03-28,meditation,medium,0,2.0,0.0,0.0,3.0,struggled today,1,Tuesday,3,0,0.0,weekly,0.7142857142857143,13
USR_00083,user_sam1413,25.0,34,2023-05-25,nutrition,easy,0,5.0,0.0,0.0,8.0,,3,Thursday,5,0,0.0,weekly,0.5714285714285714,21
USR_00083,user_sam1413,25.0,34,2023-06-28,fitness,trivial,1,1.0,7.82,1.0,4.0,,2,Wednesday,6,0,1.0,weekly,0.5714285714285714,26
USR_00083,user_sam1413,25.0,34,2023-07-12,social,easy,0,2.0,0.0,1.0,6.0,struggled today,2,Wednesday,7,0,0.0,weekly,0.42857142857142855,28
USR_00083,user_sam1413,25.0,34,2023-10-07,fitness,easy,1,5.0,12.12,0.0,2.0,,5,Saturday,10,1,1.0,weekly,0.42857142857142855,40
USR_00084,user_avery1143,24.0,39,2022-10-05,fitness,medium,1,39.0,22.81,1.0,10.0,,2,Wednesday,10,0,1.0,quarterly,1.0,40
USR_00084,user_avery1143,24.0,39,2022-11-15,study,easy,1,58.0,12.09,1.0,8.0,,1,Tuesday,11,0,1.0,quarterly,1.0,46
USR_00084,user_avery1143,24.0,39,2023-01-27,fitness,hard,1,11.0,0.0,0.0,4.0,easy win,4,Friday,1,0,0.0,monthly,1.0,4
USR_00084,user_avery1143,24.0,39,2023-02-05,sleep,easy,1,129.0,10.11,1.0,10.0,,6,Sunday,2,1,1.0,annual,1.0,5
USR_00084,user_avery1143,24.0,39,2023-04-04,work,medium,1,15.0,23.13,0.0,6.0,,1,Tuesday,4,0,1.0,monthly,1.0,14
USR_00084,user_avery1143,24.0,39,2023-04-09,reading,medium,0,31.0,0.0,0.0,2.0,,6,Sunday,4,1,0.0,quarterly,0.8333333333333334,14
USR_00084,user_avery1143,24.0,39,2023-04-12,sleep,hard,1,11.0,41.06,0.0,2.0,,2,Wednesday,4,0,1.0,monthly,0.8571428571428571,15
USR_00084,user_avery1143,24.0,39,2023-04-16,social,medium,1,11.0,24.98,0.0,9.0,struggled today,6,Sunday,4,1,1.0,monthly,0.8571428571428571,15
USR_00084,user_avery1143,24.0,39,2023-04-18,nutrition,trivial,1,30.0,0.0,0.0,6.0,skipped yesterday,1,Tuesday,4,0,0.0,monthly,0.8571428571428571,16
USR_00084,user_avery1143,24.0,39,2023-05-09,study,hard,0,102.0,0.0,0.0,10.0,new record!,1,Tuesday,5,0,0.0,annual,0.7142857142857143,19
USR_00084,user_avery1143,24.0,39,2023-06-11,nutrition,easy,1,44.0,10.98,1.0,7.0,struggled today,6,Sunday,6,1,1.0,quarterly,0.7142857142857143,23
USR_00084,user_avery1143,24.0,39,2023-06-28,reading,hard,0,5.0,0.0,0.0,1.0,,2,Wednesday,6,0,0.0,weekly,0.5714285714285714,26
USR_00084,user_avery1143,24.0,39,2023-07-25,sleep,easy,1,60.0,8.25,0.0,7.0,,1,Tuesday,7,0,0.825,quarterly,0.7142857142857143,30
USR_00084,user_avery1143,24.0,39,2023-07-30,meditation,easy,1,62.0,12.59,0.0,10.0,easy win,6,Sunday,7,1,1.0,quarterly,0.7142857142857143,30
USR_00084,user_avery1143,24.0,39,2023-09-09,study,hard,0,4.0,0.0,0.0,10.0,,5,Saturday,9,1,0.0,weekly,0.5714285714285714,36
USR_00084,user_avery1143,24.0,39,2023-11-03,nutrition,medium,1,29.0,3.68,1.0,5.0,,4,Friday,11,0,0.184,monthly,0.5714285714285714,44
USR_00084,user_avery1143,24.0,39,2023-11-18,reading,easy,1,62.0,11.12,0.0,1.0,,5,Saturday,11,1,1.0,quarterly,0.7142857142857143,46
USR_00084,user_avery1143,24.0,39,2023-11-22,work,medium,1,160.0,16.33,1.0,2.0,struggled today,2,Wednesday,11,0,0.8164999999999999,annual,0.7142857142857143,47
USR_00084,user_avery1143,24.0,39,2023-12-12,study,trivial,1,19.0,5.27,1.0,9.0,,1,Tuesday,12,0,1.0,monthly,0.8571428571428571,50
USR_00085,user_blake2070,27.0,5,2023-03-08,nutrition,medium,1,1.0,17.85,0.0,7.0,,2,Wednesday,3,0,0.8925000000000001,weekly,1.0,10
USR_00085,user_blake2070,27.0,5,2023-04-10,study,medium,0,5.0,0.0,1.0,4.0,new record!,0,Monday,4,0,0.0,weekly,0.5,15
USR_00085,user_blake2070,27.0,5,2023-04-21,nutrition,medium,1,9.0,21.2,0.0,4.0,new record!,4,Friday,4,0,1.0,monthly,0.6666666666666666,16
USR_00085,user_blake2070,27.0,5,2023-04-24,meditation,easy,0,2.0,0.0,1.0,6.0,easy win,0,Monday,4,0,0.0,weekly,0.5,17
USR_00085,user_blake2070,27.0,5,2023-04-30,fitness,easy,1,7.0,9.89,0.0,8.0,,6,Sunday,4,1,0.9890000000000001,weekly,0.6,17
USR_00085,user_blake2070,27.0,5,2023-05-08,social,medium,0,1.0,0.0,0.0,5.0,,0,Monday,5,0,0.0,weekly,0.5,19
USR_00085,user_blake2070,27.0,5,2023-06-10,meditation,medium,0,2.0,0.0,0.0,4.0,,5,Saturday,6,1,0.0,weekly,0.42857142857142855,23
USR_00085,user_blake2070,27.0,5,2023-07-10,work,easy,1,2.0,10.34,1.0,2.0,skipped yesterday,0,Monday,7,0,1.0,weekly,0.42857142857142855,28
USR_00085,user_blake2070,27.0,5,2023-07-14,study,medium,1,11.0,25.62,1.0,5.0,,4,Friday,7,0,1.0,monthly,0.5714285714285714,28
USR_00085,user_blake2070,27.0,5,2023-07-22,work,hard,0,4.0,0.0,0.0,9.0,,5,Saturday,7,1,0.0,weekly,0.42857142857142855,29
USR_00085,user_blake2070,27.0,5,2023-10-01,work,easy,0,2.0,0.0,0.0,2.0,,6,Sunday,10,1,0.0,weekly,0.42857142857142855,39
USR_00085,user_blake2070,27.0,5,2023-10-01,reading,medium,1,2.0,17.41,0.0,5.0,felt great,6,Sunday,10,1,0.8705,weekly,0.42857142857142855,39
USR_00085,user_blake2070,27.0,5,2023-10-10,work,easy,1,10.0,0.0,1.0,10.0,easy win,1,Tuesday,10,0,0.0,monthly,0.5714285714285714,41
USR_00085,user_blake2070,27.0,5,2023-10-16,nutrition,hard,0,2.0,0.0,1.0,7.0,skipped yesterday,0,Monday,10,0,0.0,weekly,0.5714285714285714,42
USR_00085,user_blake2070,27.0,5,2023-10-20,work,hard,1,9.0,38.13,0.0,5.0,,4,Friday,10,0,0.95325,monthly,0.5714285714285714,42
USR_00085,user_blake2070,27.0,5,2023-11-11,meditation,medium,1,5.0,22.07,1.0,2.0,,5,Saturday,11,1,1.0,weekly,0.5714285714285714,45
USR_00085,user_blake2070,27.0,5,2023-12-18,meditation,medium,0,3.0,0.0,0.0,7.0,,0,Monday,12,0,0.0,weekly,0.5714285714285714,51
USR_00085,user_blake2070,27.0,5,2023-12-22,work,hard,1,8.0,37.19,0.0,8.0,,4,Friday,12,0,0.92975,monthly,0.7142857142857143,51
USR_00085,user_blake2070,27.0,5,2023-12-25,work,easy,1,5.0,7.74,1.0,9.0,,0,Monday,12,0,0.774,weekly,0.7142857142857143,52
USR_00086,user_jordan7797,23.0,15,2021-10-21,work,easy,1,1.0,9.28,0.0,5.0,,3,Thursday,10,0,0.9279999999999999,weekly,1.0,42
USR_00086,user_jordan7797,23.0,15,2021-10-29,meditation,easy,0,1.0,0.0,1.0,1.0,easy win,4,Friday,10,0,0.0,weekly,0.5,43
USR_00086,user_jordan7797,23.0,15,2021-11-01,nutrition,medium,1,1.0,15.68,0.0,5.0,skipped yesterday,0,Monday,11,0,0.784,weekly,0.6666666666666666,44
USR_00086,user_jordan7797,23.0,15,2021-11-08,fitness,easy,0,7.0,0.0,1.0,4.0,struggled today,0,Monday,11,0,0.0,weekly,0.5,45
