user_id,week_num,weekly_completions,weekly_completion_rate,avg_streak,max_streak,total_xp,avg_xp_efficiency,avg_self_rating,habit_diversity,weekend_habits,has_accountability_rate,habits_logged,student_id,weekly_avg_focus,weekly_avg_sleep,weekly_avg_stress,weekly_avg_mood,weekly_burnout,weekly_goal_rate,days_logged,burnout_trend,age,user_level
USR_00756,3,1,1.0,26.0,26.0,6.76,0.6759999999999999,6.0,1,1,0.0,1,STU_0103,37.57142857142857,4.502857142857143,9.514285714285714,1.0,0.5801428571428572,0.40763560005600524,7,0.14471428571428574,28.0,32
USR_00756,4,0,0.0,8.0,8.0,0.0,0.0,8.0,1,0,1.0,1,STU_0103,22.342857142857145,5.72,6.557142857142857,1.2857142857142858,0.38471428571428573,0.4108382069162628,7,-0.19542857142857145,28.0,32
USR_00756,6,0,0.0,13.0,13.0,0.0,0.0,4.0,1,0,1.0,1,STU_0103,22.814285714285713,5.828571428571428,7.792857142857143,1.2,0.4152857142857143,0.44764438383922595,7,-0.022285714285714298,28.0,32
USR_00756,14,0,0.0,4.0,4.0,0.0,0.0,6.0,1,0,1.0,1,STU_0103,38.15714285714286,5.0371428571428565,9.442857142857141,1.0857142857142856,0.5772857142857143,0.4103850250380008,7,0.19871428571428573,28.0,32
USR_00756,15,0,0.0,8.0,8.0,0.0,0.0,2.0,1,0,0.0,1,STU_0103,32.41428571428572,4.217142857142857,9.614285714285714,1.0,0.6024285714285714,0.28406471566081476,7,0.025142857142857133,28.0,32
USR_00760,9,1,0.5,10.0,13.0,6.1,0.5,6.5,2,1,0.5,2,STU_0256,54.68571428571429,4.348571428571429,7.785714285714286,1.1857142857142857,0.5308571428571429,0.468852057652925,7,-0.1308571428571429,12.0,21
USR_00760,11,1,1.0,17.0,17.0,0.0,0.0,7.0,1,1,1.0,1,STU_0256,60.62857142857143,4.880714285714285,7.571428571428571,1.0571428571428572,0.4651428571428572,0.47969851758437987,7,-0.0892857142857143,12.0,21
USR_00760,14,0,0.0,25.0,25.0,0.0,0.0,5.0,1,0,0.0,1,STU_0256,77.67142857142858,3.6942857142857144,8.828571428571427,1.0,0.5975714285714285,0.48693220420840033,7,0.04942857142857138,12.0,21
USR_00760,17,1,0.5,7.0,11.0,4.91,0.491,3.0,2,1,0.5,2,STU_0256,62.728571428571435,5.198571428571428,7.914285714285714,1.0285714285714287,0.5082857142857142,0.4661875079210839,7,-0.13228571428571434,12.0,21
USR_00762,7,1,0.5,5.0,8.0,39.81,0.49762500000000004,7.0,2,1,0.5,2,STU_0184,32.028571428571425,4.418571428571428,9.028571428571428,1.1857142857142857,0.595,0.31907670848691316,7,0.13914285714285712,24.0,39
USR_00762,13,0,0.0,6.0,6.0,0.0,0.0,5.0,1,1,0.0,1,STU_0184,33.457142857142856,5.975714285714285,7.371428571428572,1.5,0.39571428571428574,0.34027148379267197,7,-0.14757142857142852,24.0,39
USR_00762,15,0,0.0,3.0,3.0,0.0,0.0,5.0,1,1,0.0,1,STU_0184,37.028571428571425,4.319999999999999,9.357142857142858,1.157142857142857,0.5318571428571428,0.3929792856318758,7,-0.004285714285714337,24.0,39
USR_00762,18,1,1.0,20.0,20.0,40.84,1.0,5.0,1,0,0.0,1,STU_0184,37.0,5.82,8.1,1.0,0.415,0.4033411976927757,1,0.003999999999999948,24.0,39
USR_00765,6,1,0.5,12.0,13.0,9.98,0.499,5.0,2,0,1.0,2,STU_0273,69.12857142857142,5.255714285714285,8.128571428571428,1.0571428571428572,0.46328571428571425,0.42963818904209866,7,-0.06214285714285722,28.0,24
USR_00765,7,1,1.0,48.0,48.0,8.59,0.859,4.0,1,0,0.0,1,STU_0273,87.57142857142857,3.6557142857142857,9.814285714285715,1.1,0.6867142857142857,0.4654819981039588,7,0.22342857142857148,28.0,24
USR_00765,18,1,1.0,4.0,4.0,11.98,1.0,1.0,1,1,0.0,1,STU_0273,50.3,4.01,9.1,1.0,0.494,0.4732876572667177,1,0.04871428571428571,28.0,24
USR_00766,14,1,1.0,7.0,7.0,42.23,1.0,5.0,1,0,0.0,1,STU_0025,56.228571428571435,5.237142857142857,7.614285714285714,2.857142857142857,0.45671428571428574,0.4609142222399935,7,0.17614285714285716,27.0,8
USR_00766,18,1,1.0,6.0,6.0,0.0,0.0,7.0,1,0,0.0,1,STU_0025,70.0,6.83,5.4,4.8,0.414,0.5845755895983755,1,0.12857142857142856,27.0,8
USR_00773,2,2,0.6666666666666666,48.666666666666664,104.0,41.45,0.6376666666666667,4.0,2,1,0.0,3,STU_0089,23.728571428571428,5.865714285714286,7.028571428571429,1.4428571428571428,0.39185714285714285,0.44972835901167674,7,-0.042285714285714315,29.0,9
USR_00773,3,1,1.0,26.0,26.0,12.31,1.0,6.0,1,1,0.0,1,STU_0089,36.4,4.2057142857142855,9.257142857142856,1.0,0.6072857142857142,0.36962011203726536,7,0.21542857142857136,29.0,9
USR_00773,7,1,1.0,11.0,11.0,23.28,1.0,1.0,1,0,1.0,1,STU_0089,32.68571428571429,4.597142857142857,9.714285714285714,1.0142857142857142,0.5358571428571428,0.31621854918949904,7,0.16985714285714276,29.0,9
USR_00773,9,1,1.0,5.0,5.0,41.22,1.0,5.0,1,0,0.0,1,STU_0089,29.728571428571428,6.0685714285714285,7.5,1.457142857142857,0.42042857142857143,0.4202427262468498,7,-0.15785714285714286,29.0,9
USR_00773,14,1,1.0,12.0,12.0,19.44,0.9720000000000001,1.0,1,0,1.0,1,STU_0089,34.457142857142856,5.005714285714285,9.1,1.0714285714285714,0.5344285714285715,0.3468840899153273,7,0.1542857142857143,29.0,9
USR_00782,5,0,0.0,7.0,7.0,0.0,0.0,10.0,1,0,0.0,1,STU_0055,51.51428571428572,6.114285714285714,5.207142857142857,4.014285714285714,0.33814285714285713,0.5495285375530471,7,0.06528571428571428,25.0,1
USR_00782,8,0,0.0,3.0,4.0,0.0,0.0,6.0,2,1,0.5,2,STU_0055,59.778571428571425,5.038571428571428,7.328571428571428,2.6285714285714286,0.45785714285714285,0.37829960246541516,7,-0.029428571428571415,25.0,1
USR_00782,10,0,0.0,5.0,5.0,0.0,0.0,7.0,1,1,0.0,1,STU_0055,50.892857142857146,6.2942857142857145,5.085714285714286,3.664285714285714,0.31157142857142855,0.4473379356712436,7,0.04157142857142854,25.0,1
USR_00782,14,0,0.0,13.0,13.0,0.0,0.0,5.0,1,0,1.0,1,STU_0055,66.52857142857142,4.992857142857143,7.242857142857143,2.8785714285714286,0.4694285714285714,0.4809019866678416,7,0.17228571428571426,25.0,1
USR_00782,18,1,1.0,2.0,2.0,0.59,0.118,8.0,1,0,1.0,1,STU_0055,43.3,6.74,4.5,5.4,0.293,0.3976695387050284,1,0.0004285714285713893,25.0,1
USR_00784,14,0,0.0,365.0,365.0,0.0,0.0,10.0,1,0,0.0,1,STU_0343,40.57142857142857,4.482857142857143,8.285714285714286,1.3285714285714287,0.5072857142857143,0.4284624844471952,7,0.11900000000000005,36.0,8
USR_00784,17,1,1.0,3.0,3.0,19.1,0.9550000000000001,5.0,1,0,1.0,1,STU_0343,29.428571428571427,6.180714285714286,7.042857142857143,1.4142857142857144,0.3777142857142857,0.3744923118126605,7,-0.19285714285714278,36.0,8
USR_00784,18,1,1.0,1.0,1.0,5.42,1.0,1.0,1,1,0.0,1,STU_0343,39.0,5.76,8.4,1.0,0.471,0.3774951848330805,1,0.09328571428571425,36.0,8
USR_00786,5,1,1.0,11.0,11.0,8.25,0.825,1.0,1,1,0.0,1,STU_0100,80.17857142857143,7.491428571428571,2.914285714285714,5.214285714285714,0.1882857142857143,0.5686848454411741,7,-0.1305714285714286,29.0,81
USR_00786,6,1,1.0,4.0,4.0,22.99,1.0,4.0,1,0,0.0,1,STU_0100,91.91428571428571,7.575714285714286,2.7857142857142856,5.957142857142857,0.21714285714285714,0.6342841164148892,7,0.02885714285714283,29.0,81
USR_00786,13,1,1.0,62.0,62.0,12.83,1.0,10.0,1,1,1.0,1,STU_0100,81.97142857142856,7.228571428571429,3.0285714285714285,5.428571428571429,0.2207142857142857,0.5689733309077686,7,-0.18157142857142855,29.0,81
USR_00786,14,1,1.0,182.0,182.0,40.6,1.0,1.0,1,0,0.0,1,STU_0100,102.73571428571428,6.101428571428571,4.914285714285714,6.185714285714285,0.427,0.5923144477287294,7,0.2062857142857143,29.0,81
USR_00788,8,1,1.0,2.0,2.0,0.0,0.0,3.0,1,0,1.0,1,STU_0323,63.357142857142854,4.871428571428572,6.671428571428572,3.1,0.5045714285714286,0.48896372486915773,7,0.044571428571428595,18.0,9
USR_00788,10,0,0.0,5.5,10.0,0.0,0.0,3.5,2,0,0.5,2,STU_0323,48.15714285714286,6.5685714285714285,5.0,4.042857142857143,0.30271428571428566,0.5027169053725287,7,0.002428571428571391,18.0,9
USR_00788,13,0,0.0,11.0,11.0,0.0,0.0,9.0,1,1,0.0,1,STU_0323,51.32857142857143,6.357142857142857,5.557142857142857,3.257142857142857,0.37042857142857144,0.5356396125821878,7,-0.14271428571428568,18.0,9
USR_00788,15,1,1.0,7.0,7.0,22.58,1.0,7.0,1,1,0.0,1,STU_0323,62.48571428571428,4.967142857142858,6.771428571428571,3.085714285714286,0.4501428571428571,0.46684500793149813,7,-0.06428571428571433,18.0,9
USR_00790,5,0,0.0,19.0,19.0,0.0,0.0,2.0,1,0,1.0,1,STU_0228,18.614285714285717,5.58,7.128571428571428,1.2857142857142858,0.39599999999999996,0.36072188738259303,7,-0.019714285714285795,24.0,62
USR_00790,8,1,1.0,25.0,25.0,19.8,0.99,7.0,1,0,0.0,1,STU_0228,41.5,4.571428571428571,9.157142857142857,1.2285714285714284,0.5468571428571428,0.4318005356176971,7,-0.013142857142857123,24.0,62
USR_00790,11,0,0.0,185.0,185.0,0.0,0.0,9.0,1,0,0.0,1,STU_0228,21.485714285714288,5.1000000000000005,6.928571428571429,1.1142857142857143,0.4215714285714286,0.40884813138341836,7,-0.0005714285714285561,24.0,62
USR_00790,14,1,1.0,12.0,12.0,0.0,0.0,10.0,1,0,0.0,1,STU_0228,38.114285714285714,3.8885714285714283,9.700000000000001,1.1285714285714286,0.6345714285714286,0.34702900294930483,7,0.26999999999999996,24.0,62
USR_00795,2,1,1.0,8.0,8.0,20.84,1.0,5.0,1,0,1.0,1,STU_0031,53.42857142857143,6.582857142857143,4.628571428571428,4.271428571428571,0.2755714285714286,0.5112406503350714,7,-0.11042857142857143,29.0,7
USR_00795,7,1,1.0,43.0,43.0,13.59,0.6795,6.0,1,0,0.0,1,STU_0031,64.41428571428571,5.1085714285714285,7.214285714285714,3.8857142857142857,0.47814285714285715,0.40742397387805845,7,0.17285714285714288,29.0,7
USR_00795,12,1,1.0,4.0,4.0,37.62,0.9404999999999999,6.0,1,0,1.0,1,STU_0031,54.68571428571429,5.175714285714285,7.057142857142857,3.5,0.5128571428571428,0.434214795314083,7,0.19628571428571417,29.0,7
USR_00795,13,1,1.0,34.0,34.0,11.4,1.0,5.0,1,1,0.0,1,STU_0031,52.728571428571435,6.545714285714285,3.7857142857142856,4.457142857142857,0.22414285714285714,0.5086349750310901,7,-0.28871428571428565,29.0,7
USR_00795,18,1,1.0,13.0,13.0,18.01,0.9005000000000001,10.0,1,0,1.0,1,STU_0031,48.7,5.59,5.3,3.8,0.319,0.4679466646411547,1,0.02999999999999997,29.0,7
USR_00799,1,0,0.0,9.0,9.0,0.0,0.0,5.0,1,0,0.0,1,STU_0440,57.57142857142857,6.458571428571429,4.928571428571429,4.642857142857143,0.3061428571428571,0.471561247960377,7,,25.0,39
USR_00799,2,1,1.0,55.0,55.0,25.24,1.0,5.0,1,0,1.0,1,STU_0440,54.34285714285714,6.148571428571429,4.628571428571428,3.314285714285714,0.3147142857142858,0.4673863199944624,7,0.008571428571428674,25.0,39
USR_00799,5,1,1.0,2.0,2.0,8.27,0.827,1.0,1,0,0.0,1,STU_0440,58.271428571428565,6.602857142857142,4.414285714285714,4.4,0.2661428571428571,0.5498299667598917,7,0.017285714285714265,25.0,39
USR_00799,6,1,1.0,25.0,25.0,16.08,0.8039999999999999,4.0,1,0,0.0,1,STU_0440,58.185714285714276,6.482857142857142,4.714285714285714,3.9428571428571426,0.32642857142857146,0.481366393217831,7,0.06028571428571433,25.0,39
USR_00799,7,0,0.0,3.0,3.0,0.0,0.0,3.0,1,1,0.0,1,STU_0440,66.32857142857144,4.345714285714286,7.4142857142857155,2.9714285714285715,0.485,0.4168037237547751,7,0.15857142857142853,25.0,39
USR_00799,12,0,0.0,10.0,10.0,0.0,0.0,8.0,1,0,0.0,1,STU_0440,54.84285714285714,4.651428571428572,7.257142857142857,3.2714285714285714,0.49385714285714283,0.48169434085890156,7,0.19599999999999995,25.0,39
USR_00799,15,1,1.0,21.0,21.0,3.73,0.746,10.0,1,0,0.0,1,STU_0440,59.24285714285714,4.911428571428572,6.8999999999999995,2.742857142857143,0.5611428571428572,0.46962688592588225,7,0.035285714285714254,25.0,39
USR_00799,18,0,0.0,2.0,2.0,0.0,0.0,5.0,1,0,0.0,1,STU_0440,75.6,5.83,4.6,4.7,0.419,0.4934654524530386,1,0.0764285714285714,25.0,39
USR_00808,3,1,1.0,95.0,95.0,20.81,1.0,10.0,1,0,1.0,1,STU_0196,54.800000000000004,4.861428571428571,6.942857142857143,3.7857142857142856,0.505,0.5060398855033074,7,0.19671428571428573,26.0,94
USR_00808,9,1,1.0,8.0,8.0,10.96,1.0,6.0,1,0,1.0,1,STU_0196,47.199999999999996,6.825714285714286,5.057142857142857,3.9,0.2775714285714286,0.49911481374804456,7,-0.21000000000000002,26.0,94
USR_00808,13,1,1.0,107.0,107.0,10.63,1.0,9.0,1,0,0.0,1,STU_0196,46.31428571428571,6.034285714285715,5.085714285714286,4.557142857142857,0.36114285714285715,0.508407609909738,7,-0.12185714285714283,26.0,94
USR_00808,15,1,1.0,3.0,3.0,4.8,0.96,10.0,1,1,0.0,1,STU_0196,66.01428571428572,4.909999999999999,7.3,2.9,0.48542857142857143,0.48456834834836815,7,-0.02571428571428569,26.0,94
USR_00808,18,1,1.0,50.0,50.0,25.38,1.0,5.0,1,0,0.0,1,STU_0196,65.7,5.93,5.4,3.3,0.321,0.5140049109985231,1,-0.0014285714285714457,26.0,94
USR_00810,1,1,1.0,3.0,3.0,37.91,0.9477499999999999,5.0,1,0,0.0,1,STU_0463,47.228571428571435,6.04,4.614285714285714,4.071428571428571,0.31428571428571433,0.5059088028500873,7,,28.0,18
USR_00810,9,1,1.0,58.0,58.0,15.73,0.7865,9.0,1,0,1.0,1,STU_0463,50.44285714285714,6.115714285714286,4.871428571428572,4.271428571428571,0.27742857142857147,0.5277588636734352,7,-0.22785714285714276,28.0,18
USR_00810,18,1,1.0,21.0,21.0,26.34,1.0,9.0,1,1,0.0,1,STU_0463,52.1,6.8,6.3,4.4,0.318,0.5256672429596965,1,-0.02400000000000002,28.0,18
USR_00832,1,1,1.0,20.0,20.0,40.09,1.0,7.0,1,0,0.0,1,STU_0458,50.9,6.3914285714285715,5.428571428571429,3.585714285714286,0.326,0.43034620781369126,7,,29.0,2
USR_00832,6,0,0.0,2.0,2.0,0.0,0.0,5.0,1,0,1.0,1,STU_0458,46.471428571428575,6.7700000000000005,5.0,4.0,0.27871428571428575,0.45409113280160235,7,-0.03142857142857136,29.0,2
USR_00832,10,1,1.0,17.0,17.0,13.48,1.0,2.0,1,0,1.0,1,STU_0458,43.114285714285714,5.8,4.5,4.085714285714285,0.30342857142857144,0.4391013628794854,7,0.00028571428571433355,29.0,2
USR_00832,12,0,0.0,2.0,2.0,0.0,0.0,10.0,1,1,0.0,1,STU_0458,64.24285714285715,4.632857142857143,7.3,2.6,0.5214285714285715,0.4981804223058255,7,0.1572857142857143,29.0,2
USR_00832,16,1,1.0,12.0,12.0,20.16,1.0,5.0,1,0,0.0,1,STU_0458,58.471428571428575,4.865714285714286,7.085714285714286,3.814285714285714,0.49214285714285716,0.42445972858291625,7,0.02557142857142858,29.0,2
USR_00832,18,1,1.0,6.0,6.0,19.36,0.968,5.0,1,1,1.0,1,STU_0458,35.0,5.52,3.4,4.9,0.219,0.4659409152415306,1,-0.04042857142857145,29.0,2
USR_00841,5,1,1.0,1.0,1.0,1.88,0.376,6.0,1,1,0.0,1,STU_0491,20.67142857142857,5.678571428571429,5.971428571428571,1.8142857142857143,0.3434285714285714,0.41375968048548317,7,-0.06971428571428573,23.0,29
USR_00841,8,1,1.0,14.0,14.0,40.8,1.0,9.0,1,0,1.0,1,STU_0491,37.228571428571435,4.0600000000000005,8.614285714285716,1.1285714285714286,0.5701428571428572,0.41140312080328323,7,0.028000000000000025,23.0,29
USR_00841,11,1,1.0,113.0,113.0,5.81,0.581,2.0,1,0,1.0,1,STU_0491,27.37142857142857,5.518571428571429,7.185714285714285,1.457142857142857,0.4032857142857143,0.39318581769464733,7,-0.0005714285714285561,23.0,29
USR_00841,16,1,1.0,1.0,1.0,38.31,0.9577500000000001,5.0,1,0,1.0,1,STU_0491,40.91428571428571,4.521428571428571,8.642857142857142,1.2857142857142858,0.5095714285714286,0.387077804290236,7,-0.025428571428571467,23.0,29
USR_00841,17,1,1.0,5.0,5.0,16.83,0.8414999999999999,6.0,1,0,1.0,1,STU_0491,30.185714285714287,5.114285714285714,7.485714285714286,1.3,0.4554285714285714,0.37006713807091174,7,-0.05414285714285716,23.0,29
USR_00843,3,1,1.0,46.0,46.0,23.23,1.0,5.0,1,0,1.0,1,STU_0275,58.2,5.081428571428572,7.857142857142857,2.6571428571428575,0.5442857142857143,0.41071389206678,7,0.2148571428571428,41.0,23
USR_00843,7,1,1.0,67.0,67.0,41.68,1.0,5.0,1,0,0.0,1,STU_0275,68.67142857142856,4.967142857142856,8.028571428571428,3.1,0.5447142857142857,0.4186563194966791,7,0.252,41.0,23
USR_00843,13,1,1.0,10.0,10.0,2.69,0.538,6.0,1,0,1.0,1,STU_0275,48.98571428571429,6.54,4.814285714285715,3.8714285714285714,0.3032857142857143,0.49415760393282265,7,-0.19671428571428567,41.0,23
USR_00843,16,1,1.0,39.0,39.0,8.61,0.861,1.0,1,0,1.0,1,STU_0275,61.92857142857143,5.082857142857143,7.371428571428572,3.014285714285714,0.5168571428571428,0.4721634250700549,7,0.06114285714285711,41.0,23
USR_00845,8,0,0.0,32.0,32.0,0.0,0.0,5.0,1,1,1.0,1,STU_0297,83.14285714285714,3.212857142857143,9.314285714285715,1.157142857142857,0.6675714285714286,0.44425402557319443,7,0.01814285714285724,15.0,37
USR_00845,9,1,1.0,15.0,15.0,18.53,0.9265000000000001,9.0,1,0,1.0,1,STU_0297,65.11428571428571,4.965714285714285,8.242857142857144,1.1285714285714286,0.5401428571428571,0.4168862981611591,7,-0.12742857142857145,15.0,37
USR_00845,12,1,1.0,95.0,95.0,16.35,0.8175000000000001,6.0,1,0,0.0,1,STU_0297,71.05,3.007142857142857,9.842857142857143,1.0,0.673,0.49003527614716763,7,0.17528571428571432,15.0,37
USR_00845,17,1,1.0,37.0,37.0,20.98,1.0,5.0,1,0,0.0,1,STU_0297,58.26428571428572,4.782857142857144,8.357142857142858,1.0142857142857142,0.5221428571428571,0.4593240594355493,7,-0.14042857142857146,15.0,37
USR_00845,18,1,0.5,31.0,43.0,8.91,0.4455,6.5,2,0,0.0,2,STU_0297,86.0,4.93,9.0,1.0,0.573,0.347325357465651,1,0.05085714285714282,15.0,37
USR_00846,2,1,1.0,2.0,2.0,42.77,1.0,4.0,1,1,0.0,1,STU_0119,51.471428571428575,6.130000000000001,6.2,3.0142857142857147,0.3894285714285714,0.37961058488236826,7,0.05071428571428571,12.0,29
USR_00846,9,2,1.0,1.0,1.0,15.78,0.75,6.5,2,0,0.0,2,STU_0119,37.84285714285714,6.624285714285714,4.807142857142857,3.7714285714285714,0.26542857142857146,0.518680401024831,7,-0.17871428571428566,12.0,29
USR_00846,12,1,1.0,2.0,2.0,25.61,1.0,4.0,1,0,1.0,1,STU_0119,68.05714285714285,4.890000000000001,7.414285714285714,3.5142857142857147,0.517,0.4968057654204019,7,0.20700000000000002,12.0,29
USR_00846,14,0,0.0,3.0,3.0,0.0,0.0,9.0,1,0,0.0,1,STU_0119,63.62857142857143,5.481428571428572,7.757142857142857,2.8428571428571425,0.47557142857142853,0.3822783902308789,7,0.16571428571428565,12.0,29
USR_00846,15,0,0.0,2.0,2.0,0.0,0.0,4.0,1,0,1.0,1,STU_0119,54.42857142857143,5.074285714285714,6.857142857142857,3.3000000000000003,0.4492857142857143,0.4928675191137227,7,-0.026285714285714246,12.0,29
USR_00846,16,1,1.0,1.0,1.0,35.09,0.8772500000000001,5.0,1,0,0.0,1,STU_0119,59.07142857142857,4.567142857142858,7.557142857142857,2.7,0.5241428571428571,0.46013036242931477,7,0.07485714285714284,12.0,29
USR_00846,17,0,0.0,1.0,1.0,0.0,0.0,2.0,1,0,0.0,1,STU_0119,40.1,6.7942857142857145,4.857142857142857,3.8285714285714283,0.2664285714285714,0.5230522665536833,7,-0.25771428571428573,12.0,29
USR_00846,18,0,0.0,1.0,1.0,0.0,0.0,10.0,1,0,0.0,1,STU_0119,52.1,7.75,7.4,3.3,0.33,0.5268312245878763,1,0.06357142857142861,12.0,29
USR_00858,11,0,0.0,2.0,2.0,0.0,0.0,1.0,1,1,0.0,1,STU_0247,90.22857142857143,7.318571428571429,2.857142857142857,5.8,0.21557142857142855,0.5833384595009123,7,0.019857142857142823,31.0,6
USR_00858,12,0,0.0,3.5,4.0,0.0,0.0,7.0,2,0,0.5,2,STU_0247,91.02857142857144,5.517142857142858,5.285714285714286,4.557142857142857,0.4654285714285714,0.5657816186847621,7,0.24985714285714286,31.0,6
USR_00863,14,2,1.0,10.0,15.0,34.26,1.0,3.5,2,1,1.0,2,STU_0120,33.957142857142856,4.088571428571429,9.014285714285714,1.0,0.5675714285714285,0.34965468681650913,7,0.20957142857142846,37.0,27
USR_00875,9,1,1.0,72.0,72.0,7.58,0.758,6.0,1,0,0.0,1,STU_0054,51.98571428571428,6.104285714285715,4.914285714285714,3.942857142857143,0.3258571428571429,0.500011567351582,7,-0.16271428571428564,27.0,37
USR_00875,10,1,1.0,34.0,34.0,20.59,1.0,10.0,1,0,0.0,1,STU_0054,40.81428571428571,6.822857142857143,5.3,3.1571428571428575,0.3067142857142858,0.5380242748150147,7,-0.019142857142857128,27.0,37
USR_00875,11,2,1.0,36.0,71.0,44.21,0.5,3.0,1,0,0.5,2,STU_0054,51.88571428571429,6.514285714285714,4.7,4.057142857142857,0.31057142857142855,0.5301738166341081,7,0.0038571428571427813,27.0,37
USR_00875,13,1,1.0,6.0,6.0,23.62,1.0,8.0,1,0,0.0,1,STU_0054,47.18571428571429,6.554285714285714,4.085714285714286,4.457142857142857,0.29442857142857143,0.45330568153098155,7,-0.18671428571428578,27.0,37
USR_00875,14,2,1.0,112.5,196.0,31.85,1.0,5.5,2,0,1.0,2,STU_0054,68.01428571428572,5.371428571428572,7.528571428571429,3.0,0.506,0.4451654721159447,7,0.21157142857142858,27.0,37
USR_00875,16,1,1.0,137.0,137.0,38.15,0.95375,5.0,1,1,0.0,1,STU_0054,66.64285714285714,5.095714285714286,7.971428571428572,2.9857142857142853,0.49571428571428566,0.46423155749161127,7,0.00971428571428562,27.0,37
USR_00880,3,1,1.0,154.0,154.0,8.53,0.853,5.0,1,1,1.0,1,STU_0456,65.5,5.194285714285714,7.228571428571429,3.4571428571428577,0.4917142857142857,0.5201112522603795,7,0.1552857142857143,25.0,33
USR_00880,6,0,0.0,57.0,57.0,0.0,0.0,2.0,1,0,0.0,1,STU_0456,49.785714285714285,6.075714285714286,4.442857142857143,4.242857142857143,0.31442857142857145,0.5172433306536791,7,-0.017285714285714293,25.0,33
USR_00880,9,0,0.0,18.0,18.0,0.0,0.0,5.0,1,0,0.0,1,STU_0456,55.08571428571429,6.732857142857142,5.171428571428572,4.514285714285714,0.30757142857142855,0.4795232903931967,7,-0.19271428571428567,25.0,33
USR_00880,10,0,0.0,39.0,39.0,0.0,0.0,5.0,1,1,1.0,1,STU_0456,53.285714285714285,6.305714285714286,4.857142857142857,3.4857142857142853,0.35314285714285715,0.46141551159934474,7,0.045571428571428596,25.0,33
USR_00880,15,1,1.0,23.0,23.0,17.62,0.881,7.0,1,1,0.0,1,STU_0456,70.54285714285714,5.114285714285714,7.385714285714286,2.7714285714285714,0.5222857142857144,0.352578590152319,7,0.05557142857142866,25.0,33
USR_00882,7,0,0.0,36.0,36.0,0.0,0.0,3.0,1,1,1.0,1,STU_0225,36.107142857142854,4.425,9.485714285714286,1.1142857142857143,0.5509999999999999,0.3399695354059848,7,0.1885714285714285,11.0,34
USR_00882,8,0,0.0,15.0,15.0,0.0,0.0,6.0,1,1,0.0,1,STU_0225,38.800000000000004,4.372857142857143,8.285714285714286,1.6857142857142857,0.5394285714285714,0.4029189410126063,7,-0.011571428571428566,11.0,34
USR_00882,12,1,1.0,3.0,3.0,18.11,0.9055,8.0,1,1,0.0,1,STU_0225,40.6,4.243571428571428,8.542857142857143,1.1428571428571428,0.5559999999999999,0.3852467584825551,7,0.1284285714285714,11.0,34
USR_00882,14,2,1.0,14.0,17.0,44.94,0.5,6.0,2,1,0.5,2,STU_0225,31.114285714285717,3.3942857142857146,9.071428571428571,1.0,0.5782857142857143,0.3462353194515768,7,0.19471428571428573,11.0,34
USR_00882,16,0,0.0,29.0,29.0,0.0,0.0,4.0,1,1,1.0,1,STU_0225,33.371428571428574,4.089285714285714,8.314285714285715,1.3571428571428572,0.5474285714285714,0.4015621403321502,7,-0.029571428571428582,11.0,34
USR_00882,17,1,1.0,29.0,29.0,9.48,0.9480000000000001,6.0,1,0,0.0,1,STU_0225,25.842857142857145,5.316428571428571,7.021428571428571,1.4857142857142858,0.40185714285714286,0.39132745150841813,7,-0.14557142857142852,11.0,34
USR_00898,8,1,1.0,77.0,77.0,0.0,0.0,6.0,1,0,0.0,1,STU_0242,57.957142857142856,5.688571428571429,7.5,2.914285714285714,0.42714285714285716,0.4246087606630965,7,-0.07071428571428567,20.0,86
USR_00898,9,1,1.0,59.0,59.0,15.49,1.0,3.0,1,0,0.0,1,STU_0242,58.61428571428571,6.428571428571429,4.357142857142857,5.014285714285714,0.27514285714285713,0.4597545254367546,7,-0.15200000000000002,20.0,86
USR_00898,12,1,1.0,60.0,60.0,20.55,1.0,5.0,1,0,0.0,1,STU_0242,63.885714285714286,4.395714285714286,6.557142857142857,3.5714285714285716,0.44585714285714284,0.4845736393103803,7,0.12071428571428572,20.0,86
USR_00898,14,1,1.0,35.0,35.0,10.83,1.0,10.0,1,0,1.0,1,STU_0242,54.114285714285714,4.68,7.5,2.7714285714285714,0.49000000000000005,0.4088581356079595,7,0.13642857142857145,20.0,86
USR_00898,16,1,1.0,55.0,55.0,20.73,1.0,6.0,1,1,0.0,1,STU_0242,65.52857142857142,4.9071428571428575,7.328571428571428,2.8000000000000003,0.4898571428571429,0.4419375682452754,7,0.01514285714285718,20.0,86
USR_00898,17,4,1.0,30.75,86.0,76.52,0.849,6.5,2,0,0.75,4,STU_0242,46.82857142857143,5.728571428571429,5.7,3.814285714285714,0.3588571428571429,0.4044307189960315,7,-0.131,20.0,86
USR_00898,18,1,1.0,43.0,43.0,22.07,1.0,5.0,1,1,0.0,1,STU_0242,50.5,6.2,5.4,1.6,0.356,0.5370038249178278,1,-0.0028571428571428914,20.0,86
USR_00901,7,1,1.0,67.0,67.0,37.77,0.94425,9.0,1,0,0.0,1,STU_0058,37.75714285714286,4.284285714285715,9.157142857142857,1.2714285714285716,0.5878571428571429,0.34361486140410397,7,0.18514285714285716,30.0,12
USR_00901,14,2,1.0,57.0,70.0,28.83,1.0,5.5,2,2,0.0,2,STU_0058,41.65714285714286,4.378571428571428,9.742857142857144,1.1857142857142857,0.5860000000000001,0.45527285617065616,7,0.18157142857142866,30.0,12
