ds,yhat,yhat_lower,yhat_upper,trend,student_id,burnout_label,is_forecast,is_peak,yhat_pct,yhat_lower_pct,yhat_upper_pct,personal_mean_pct,risk_flag
2023-10-25,0.28744256205903423,0.2202027018586464,0.36243355995753734,0.27523196239739783,STU_0367,Medium Burnout,0,0,28.7,22.0,36.2,27.5,normal
2023-10-26,0.26922291111280633,0.19997447374167746,0.347777399011323,0.27506281620195716,STU_0367,Medium Burnout,0,0,26.9,20.0,34.8,27.5,normal
2023-10-27,0.27715236951228683,0.1974193624046161,0.349728638103937,0.2748936700065165,STU_0367,Medium Burnout,0,0,27.7,19.7,35.0,27.5,normal
2023-10-28,0.2789510239610546,0.20331809879237167,0.3467457609339169,0.27472452381107576,STU_0367,Medium Burnout,0,0,27.9,20.3,34.7,27.5,normal
2023-10-29,0.2814182236909434,0.20907463676579888,0.3549325035956179,0.2745553775849817,STU_0367,Medium Burnout,0,0,28.1,20.9,35.5,27.5,normal
2023-10-30,0.26143550500636,0.1929704387213632,0.33039097671614637,0.27438623135888773,STU_0367,Medium Burnout,0,0,26.1,19.3,33.0,27.5,normal
2023-10-31,0.26744907115112465,0.1959322991266168,0.33712661031600205,0.2742170851327937,STU_0367,Medium Burnout,0,0,26.7,19.6,33.7,27.5,normal
2023-11-01,0.28625853856837336,0.20951281162494806,0.3517305846945775,0.2740479389066997,STU_0367,Medium Burnout,0,0,28.6,21.0,35.2,27.5,normal
2023-11-02,0.2680356705340389,0.19098609584695203,0.33312063028910693,0.2738755756232152,STU_0367,Medium Burnout,0,0,26.8,19.1,33.3,27.5,normal
2023-11-03,0.2759619118455062,0.20188753190382364,0.3487329602717944,0.27370321233973066,STU_0367,Medium Burnout,0,0,27.6,20.2,34.9,27.5,normal
2023-11-04,0.2777573492062019,0.20781431389947036,0.3549305513983572,0.27353084905624614,STU_0367,Medium Burnout,0,0,27.8,20.8,35.5,27.5,normal
2023-11-05,0.2802213218592118,0.20071857465788318,0.34905461303971735,0.27335847575323596,STU_0367,Medium Burnout,0,0,28.0,20.1,34.9,27.5,normal
2023-11-06,0.2602353760976607,0.18473146461504336,0.327686723969742,0.2731861024502258,STU_0367,Medium Burnout,0,0,26.0,18.5,32.8,27.5,normal
2023-11-07,0.2662457151655508,0.1867702443472017,0.34506558222365546,0.2730137291472156,STU_0367,Medium Burnout,0,0,26.6,18.7,34.5,27.5,normal
2023-11-08,0.2850519555058578,0.21108977680499977,0.3532642870782509,0.2728413558442054,STU_0367,Medium Burnout,0,0,28.5,21.1,35.3,27.5,normal
2023-11-09,0.26682907607958994,0.18985745379203603,0.34565520286992324,0.27266898116871485,STU_0367,Medium Burnout,0,0,26.7,19.0,34.6,27.5,normal
2023-11-10,0.27475530599900505,0.20075458887824466,0.34442899969458773,0.27249660649322427,STU_0367,Medium Burnout,0,0,27.5,20.1,34.4,27.5,normal
2023-11-11,0.27655073196767815,0.2059510510408732,0.34636698646319974,0.27232423181773374,STU_0367,Medium Burnout,0,0,27.7,20.6,34.6,27.5,normal
2023-11-12,0.27901139044399353,0.20572498408340786,0.34890339873204207,0.27214854433800295,STU_0367,Medium Burnout,0,0,27.9,20.6,34.9,27.5,normal
2023-11-13,0.2590221305057531,0.18747398317019043,0.3294508151279002,0.27197285685827216,STU_0367,Medium Burnout,0,0,25.9,18.7,32.9,27.5,normal
2023-11-14,0.2650291553968807,0.1916063729161815,0.3385299514033871,0.27179716937854137,STU_0367,Medium Burnout,0,0,26.5,19.2,33.9,27.5,normal
2023-11-15,0.2838320815604635,0.20947343124420417,0.35260938349237086,0.2716214818988105,STU_0367,Medium Burnout,0,0,28.4,20.9,35.3,27.5,normal
2023-11-16,0.26560583804533416,0.18841971415676065,0.3445843618339705,0.27144574313447123,STU_0367,Medium Burnout,0,0,26.6,18.8,34.5,27.5,normal
2023-11-17,0.2735287038759231,0.20529513921634876,0.3517388986897027,0.2712700043701319,STU_0367,Medium Burnout,0,0,27.4,20.5,35.2,27.5,normal
2023-11-18,0.27532076575574843,0.20725299906987713,0.34422274999149877,0.2710942656057926,STU_0367,Medium Burnout,0,0,27.5,20.7,34.4,27.5,normal
2023-11-19,0.2777813615105693,0.19788547864747755,0.3452349328893209,0.270918515404564,STU_0367,Medium Burnout,0,0,27.8,19.8,34.5,27.5,normal
2023-11-20,0.2577920388508074,0.1895191839329178,0.33570382491989886,0.2707427652033355,STU_0367,Medium Burnout,0,0,25.8,19.0,33.6,27.5,normal
2023-11-21,0.26379900102045045,0.19127883295973921,0.3364082471367722,0.27056701500210695,STU_0367,Medium Burnout,0,0,26.4,19.1,33.6,27.5,normal
2023-11-22,0.2826018644625394,0.2066795857224802,0.3585923296073628,0.2703912648008784,STU_0367,Medium Burnout,0,0,28.3,20.7,35.9,27.5,normal
2023-11-23,0.26437560948554145,0.19381695535495586,0.3321422184780591,0.27021551457467735,STU_0367,Medium Burnout,0,0,26.4,19.4,33.2,27.5,normal
2023-11-24,0.2722984638542675,0.19978616346951655,0.3467964444065277,0.2700397643484763,STU_0367,Medium Burnout,0,0,27.2,20.0,34.7,27.5,normal
2023-11-25,0.2740905142722426,0.20548555146049458,0.34661786419592877,0.2698640141222753,STU_0367,Medium Burnout,0,0,27.4,20.5,34.7,27.5,normal
2023-11-26,0.2765511099754032,0.20491709234979816,0.351021630734995,0.2696882638694547,STU_0367,Medium Burnout,0,0,27.7,20.5,35.1,27.5,normal
2023-11-27,0.2565617872641104,0.18478643658252897,0.3347244261210612,0.26951251361663414,STU_0367,Medium Burnout,0,0,25.7,18.5,33.5,27.5,normal
2023-11-28,0.2625687493822006,0.19344835624051543,0.3369397943059225,0.26933676336381357,STU_0367,Medium Burnout,0,0,26.3,19.3,33.7,27.5,normal
2023-11-29,0.281371612772662,0.21359538916788942,0.3501420066405086,0.269161013110993,STU_0367,Medium Burnout,0,0,28.1,21.4,35.0,27.5,normal
2023-11-30,0.2631453577496064,0.18810339099487758,0.3418387018423999,0.26898526283874113,STU_0367,Medium Burnout,0,0,26.3,18.8,34.2,27.5,normal
2023-12-01,0.27106821207225573,0.19968593730511394,0.33805257534992983,0.2688095125664894,STU_0367,Medium Burnout,0,0,27.1,20.0,33.8,27.5,normal
2023-12-02,0.27286026244420447,0.20122191207132037,0.3461633351231801,0.2686337622942375,STU_0367,Medium Burnout,0,0,27.3,20.1,34.6,27.5,normal
2023-12-03,0.27532085812794893,0.20411005233273175,0.3479630322767687,0.2684580120219857,STU_0367,Medium Burnout,0,0,27.5,20.4,34.8,27.5,normal
2023-12-04,0.25533153539717285,0.17873665784055223,0.3129794238786616,0.2682822617497339,STU_0367,Medium Burnout,0,0,25.5,17.9,31.3,27.5,normal
2023-12-05,0.26133849749583393,0.1797516781779692,0.33339196161791734,0.26810651147748205,STU_0367,Medium Burnout,0,0,26.1,18.0,33.3,27.5,normal
2023-12-06,0.28014136086689984,0.21342125952207308,0.35386168885869673,0.26793076120523024,STU_0367,Medium Burnout,0,0,28.0,21.3,35.4,27.5,normal
2023-12-07,0.26191510584381816,0.19008226149950586,0.34534933672279833,0.2677550109329784,STU_0367,Medium Burnout,0,0,26.2,19.0,34.5,27.5,normal
2023-12-08,0.2698379601664982,0.19583151642528504,0.33915363491469686,0.2675792606607266,STU_0367,Medium Burnout,0,0,27.0,19.6,33.9,27.5,normal
2023-12-09,0.27163001053843044,0.19863459658808744,0.34209349605210554,0.26740351038847476,STU_0367,Medium Burnout,0,0,27.2,19.9,34.2,27.5,normal
2023-12-10,0.2740906062221652,0.20396735805867955,0.34730453132157485,0.26722776011622296,STU_0367,Medium Burnout,0,0,27.4,20.4,34.7,27.5,normal
2023-12-11,0.25410128349137273,0.1858653321695446,0.3308486165033367,0.26705200984397115,STU_0367,Medium Burnout,0,0,25.4,18.6,33.1,27.5,normal
2023-12-12,0.2601082455900424,0.18398410347356928,0.3386821369197507,0.26687625957171934,STU_0367,Medium Burnout,0,0,26.0,18.4,33.9,27.5,normal
2023-12-13,0.27891110896114507,0.21330015335096816,0.3511313732001624,0.2667005092994675,STU_0367,Medium Burnout,0,0,27.9,21.3,35.1,27.5,normal
2023-12-14,0.2606848539380566,0.1879783740044712,0.32739650323862823,0.2665247590272157,STU_0367,Medium Burnout,0,0,26.1,18.8,32.7,27.5,normal
2023-12-15,0.26860770826074587,0.19228363465694154,0.3387572184786555,0.26634900875496387,STU_0367,Medium Burnout,0,0,26.9,19.2,33.9,27.5,normal
2023-12-16,0.2703997586326792,0.19847177651460154,0.35336502342289383,0.26617325848271206,STU_0367,Medium Burnout,0,0,27.0,19.8,35.3,27.5,normal
2023-12-17,0.27286035431645234,0.20460790443794127,0.3409189164971506,0.2659975082104602,STU_0367,Medium Burnout,0,0,27.3,20.5,34.1,27.5,normal
2023-12-18,0.25287103158565605,0.18955043307625738,0.32612001821487496,0.2658217579382084,STU_0367,Medium Burnout,0,0,25.3,19.0,32.6,27.5,normal
2023-12-19,0.25887799368424447,0.18411592111119915,0.33348966156506255,0.2656460076659566,STU_0367,Medium Burnout,0,0,25.9,18.4,33.3,27.5,normal
2023-12-20,0.2776808570553611,0.20536828917804822,0.3444383235676487,0.2654702573937048,STU_0367,Medium Burnout,0,0,27.8,20.5,34.4,27.5,normal
2023-12-21,0.25945460203228166,0.1885080494385307,0.33058554257197986,0.2652945071214529,STU_0367,Medium Burnout,0,0,25.9,18.9,33.1,27.5,normal
2023-12-22,0.2673774563549936,0.20249689108290805,0.33268459664154637,0.2651187568492011,STU_0367,Medium Burnout,0,0,26.7,20.2,33.3,27.5,normal
2023-12-23,0.26916950672690515,0.19701559173765418,0.3424532689377465,0.2649430065769493,STU_0367,Medium Burnout,0,0,26.9,19.7,34.2,27.5,normal
2023-12-24,0.27163010241066854,0.20006036497137952,0.3384149250443594,0.26476725630469744,STU_0367,Medium Burnout,0,0,27.2,20.0,33.8,27.5,normal
2023-12-25,0.251640779679856,0.18236286172355706,0.32992678747986903,0.2645915060324457,STU_0367,Medium Burnout,0,0,25.2,18.2,33.0,27.5,normal
2023-12-26,0.25764774177852523,0.18188736980983627,0.326666362349723,0.2644157557601938,STU_0367,Medium Burnout,0,0,25.8,18.2,32.7,27.5,normal
2023-12-27,0.2764506051496064,0.19471152416422788,0.34549854971871724,0.264240005487942,STU_0367,Medium Burnout,0,0,27.6,19.5,34.5,27.5,normal
2023-12-28,0.25822435012655703,0.18780640046850142,0.33262172867780515,0.26406425521569016,STU_0367,Medium Burnout,0,0,25.8,18.8,33.3,27.5,normal
2023-12-29,0.26614720444923085,0.1965762064584161,0.34044335042646306,0.2638885049434384,STU_0367,Medium Burnout,0,0,26.6,19.7,34.0,27.5,normal
2023-09-01,0.2010695329814648,0.14803632210272716,0.2535255471022096,0.19625377821749998,STU_0173,High Burnout,0,0,20.1,14.8,25.4,17.3,peak
2023-09-02,0.18856859877792373,0.13359752028432428,0.24144066712291873,0.19581801352372769,STU_0173,High Burnout,0,0,18.9,13.4,24.1,17.3,normal
2023-09-03,0.18350637417500174,0.12620865239249132,0.23081721614073208,0.19538224882995536,STU_0173,High Burnout,0,0,18.4,12.6,23.1,17.3,normal
2023-09-04,0.1993811424915847,0.1474631606071598,0.24666143587952796,0.194946484136183,STU_0173,High Burnout,0,0,19.9,14.7,24.7,17.3,peak
2023-09-05,0.19911006738832163,0.1431319466659594,0.24820514794452356,0.1945107194424107,STU_0173,High Burnout,0,0,19.9,14.3,24.8,17.3,peak
2023-09-06,0.19782493474993204,0.144373598223152,0.24830344437293228,0.1940749547565686,STU_0173,High Burnout,0,0,19.8,14.4,24.8,17.3,peak
2023-09-07,0.19516473841287588,0.14817099767349093,0.24322894283779414,0.19363919007072655,STU_0173,High Burnout,0,0,19.5,14.8,24.3,17.3,normal
2023-09-08,0.19801918014885778,0.1430657726501392,0.25366915493635045,0.19320342538488453,STU_0173,High Burnout,0,0,19.8,14.3,25.4,17.3,peak
2023-09-09,0.18551824594867125,0.13541298597554768,0.24456243081958245,0.19276766069449788,STU_0173,High Burnout,0,0,18.6,13.5,24.5,17.3,normal
2023-09-10,0.1804560213491597,0.1268956580420886,0.23326860537199032,0.1923318960041113,STU_0173,High Burnout,0,0,18.0,12.7,23.3,17.3,normal
2023-09-11,0.19633078966907644,0.14647617295633406,0.2453444411163461,0.19189613131372468,STU_0173,High Burnout,0,0,19.6,14.6,24.5,17.3,peak
2023-09-12,0.19605971456924798,0.1424975602455702,0.24696439143244964,0.1914603666233381,STU_0173,High Burnout,0,0,19.6,14.2,24.7,17.3,peak
2023-09-13,0.19477458193235317,0.1422165157222203,0.24675817734665528,0.19102460193899368,STU_0173,High Burnout,0,0,19.5,14.2,24.7,17.3,normal
2023-09-14,0.19211438559679245,0.1376052096963917,0.24498921392821968,0.19058883725464923,STU_0173,High Burnout,0,0,19.2,13.8,24.5,17.3,normal
2023-09-15,0.1949688273342693,0.14495908079869815,0.24874112756080485,0.19015307257030475,STU_0173,High Burnout,0,0,19.5,14.5,24.9,17.3,normal
2023-09-16,0.18246789314755013,0.12635521346674514,0.22993177776206836,0.18971730789333333,STU_0173,High Burnout,0,0,18.2,12.6,23.0,17.3,normal
2023-09-17,0.17740566856141235,0.12513897616864367,0.22719268280252408,0.1892815432163619,STU_0173,High Burnout,0,0,17.7,12.5,22.7,17.3,normal
2023-09-18,0.19328043689476349,0.14509180113684142,0.24552731811369374,0.18884577853939044,STU_0173,High Burnout,0,0,19.3,14.5,24.6,17.3,normal
2023-09-19,0.1930093618083237,0.13156326181936787,0.2429894989216185,0.188410013862419,STU_0173,High Burnout,0,0,19.3,13.2,24.3,17.3,normal
2023-09-20,0.19172422918124524,0.13817338998689774,0.24789041474677437,0.18797424918788366,STU_0173,High Burnout,0,0,19.2,13.8,24.8,17.3,normal
2023-09-21,0.18906403285549822,0.13524739925731216,0.24174804722362558,0.1875384845133483,STU_0173,High Burnout,0,0,18.9,13.5,24.2,17.3,normal
2023-09-22,0.1919184746027953,0.13843615791817523,0.2506768617444062,0.187102719838813,STU_0173,High Burnout,0,0,19.2,13.8,25.1,17.3,normal
2023-09-23,0.17941754042094873,0.1220923483807801,0.2308677610795347,0.1866669551667546,STU_0173,High Burnout,0,0,17.9,12.2,23.1,17.3,normal
2023-09-24,0.1743553158397487,0.12605847660835467,0.23022839114906662,0.18623119049469622,STU_0173,High Burnout,0,0,17.4,12.6,23.0,17.3,normal
2023-09-25,0.19023008417801282,0.13611897458849767,0.23770765410864372,0.18579542582263783,STU_0173,High Burnout,0,0,19.0,13.6,23.8,17.3,normal
2023-09-26,0.18995900909648308,0.13523027777392482,0.24220096371410257,0.18535966115057945,STU_0173,High Burnout,0,0,19.0,13.5,24.2,17.3,normal
2023-09-27,0.18867387647399103,0.1347387076256502,0.2468184100374555,0.18492389648061927,STU_0173,High Burnout,0,0,18.9,13.5,24.7,17.3,normal
2023-09-28,0.18601368015281575,0.13562385786030365,0.2409510727676713,0.18448813181065912,STU_0173,High Burnout,0,0,18.6,13.6,24.1,17.3,normal
2023-09-29,0.1888681219046554,0.13339580900171366,0.23492264826483927,0.18405236714069897,STU_0173,High Burnout,0,0,18.9,13.3,23.5,17.3,normal
2023-09-30,0.17636718776200797,0.11719261528333728,0.22927185686753343,0.18361660250780037,STU_0173,High Burnout,0,0,17.6,11.7,22.9,17.3,normal
2023-10-01,0.1713049632199717,0.1210016018431278,0.22498314342084713,0.1831808378749018,STU_0173,High Burnout,0,0,17.1,12.1,22.5,17.3,normal
2023-10-02,0.18717973159738982,0.13343792686114583,0.2363062669365372,0.1827450732420032,STU_0173,High Burnout,0,0,18.7,13.3,23.6,17.3,normal
2023-10-03,0.18690865655500719,0.13579072833410447,0.2424555232106945,0.18230930860910463,STU_0173,High Burnout,0,0,18.7,13.6,24.2,17.3,normal
2023-10-04,0.1856235239724124,0.13585550126306653,0.2400190355929592,0.1818735439790386,STU_0173,High Burnout,0,0,18.6,13.6,24.0,17.3,normal
2023-10-05,0.18296332769113594,0.12889493874281688,0.2343249216690205,0.1814377793489726,STU_0173,High Burnout,0,0,18.3,12.9,23.4,17.3,normal
2023-10-06,0.1858177694828715,0.13933139637696232,0.2384732540144518,0.18100201471890662,STU_0173,High Burnout,0,0,18.6,13.9,23.8,17.3,normal
2023-10-07,0.1733168353430255,0.12361955440684477,0.22928169641488558,0.1805662500888406,STU_0173,High Burnout,0,0,17.3,12.4,22.9,17.3,normal
2023-10-08,0.1682546108212251,0.10978547612968284,0.21932324169397566,0.18013048547618365,STU_0173,High Burnout,0,0,16.8,11.0,21.9,17.3,normal
2023-10-09,0.18412937921887304,0.12882257802674543,0.23550526991690565,0.17969472086352667,STU_0173,High Burnout,0,0,18.4,12.9,23.6,17.3,normal
2023-10-10,0.18385830419676708,0.13260099878226597,0.23744843694986867,0.17925895625086968,STU_0173,High Burnout,0,0,18.4,13.3,23.7,17.3,normal
2023-10-11,0.1825731716498031,0.12978878950830144,0.2365751443680931,0.1788231916564392,STU_0173,High Burnout,0,0,18.3,13.0,23.7,17.3,normal
2023-10-12,0.1799129754041659,0.127684257912912,0.2331905099735729,0.1783874270620087,STU_0173,High Burnout,0,0,18.0,12.8,23.3,17.3,normal
2023-10-13,0.18276741723156084,0.12710100099419405,0.23510521772962586,0.1779516624675782,STU_0173,High Burnout,0,0,18.3,12.7,23.5,17.3,normal
2023-10-14,0.17026648312730994,0.11519688896867046,0.22413036236712186,0.17751589787314773,STU_0173,High Burnout,0,0,17.0,11.5,22.4,17.3,normal
2023-10-15,0.16520425863728289,0.11106345003514853,0.22140380684547242,0.17708013329222402,STU_0173,High Burnout,0,0,16.5,11.1,22.1,17.3,normal
2023-10-16,0.1810790270666583,0.13092655443304496,0.23128788950596973,0.1766443687113003,STU_0173,High Burnout,0,0,18.1,13.1,23.1,17.3,normal
2023-10-17,0.18080795207627287,0.1243283185358515,0.22799463752631177,0.17620860413037656,STU_0173,High Burnout,0,0,18.1,12.4,22.8,17.3,normal
2023-10-18,0.179522820217911,0.1290488822043402,0.2298664584722016,0.17577284022454503,STU_0173,High Burnout,0,0,18.0,12.9,23.0,17.3,normal
2023-10-19,0.17686262466086938,0.12235163206093279,0.2298641907920272,0.17533707631871348,STU_0173,High Burnout,0,0,17.7,12.2,23.0,17.3,normal
2023-10-20,0.179717067176873,0.12925458389170613,0.22868038860532042,0.17490131241288193,STU_0173,High Burnout,0,0,18.0,12.9,22.9,17.3,normal
2023-10-21,0.16721613376122607,0.1215931167229338,0.21669425675596357,0.1744655485070504,STU_0173,High Burnout,0,0,16.7,12.2,21.7,17.3,normal
2023-10-22,0.16215391099411344,0.10523542304058481,0.2163914535853205,0.17402978564906793,STU_0173,High Burnout,0,0,16.2,10.5,21.6,17.3,normal
2023-10-23,0.17802868114645506,0.12333750031954874,0.22961026648504151,0.17359402279108546,STU_0173,High Burnout,0,0,17.8,12.3,23.0,17.3,normal
2023-10-24,0.17775760787901085,0.1208437870777412,0.2336172853378695,0.17315825993310302,STU_0173,High Burnout,0,0,17.8,12.1,23.4,17.3,normal
2023-10-25,0.17647249467347548,0.11907834706426387,0.23065271207685584,0.17272251468010746,STU_0173,High Burnout,0,0,17.6,11.9,23.1,17.3,normal
2023-10-26,0.17381231776926173,0.1187739174484766,0.22388858166098083,0.17228676942711196,STU_0173,High Burnout,0,0,17.4,11.9,22.4,17.3,normal
2023-10-27,0.1766667789380988,0.11889583270260783,0.22354340771761397,0.17185102417411643,STU_0173,High Burnout,0,0,17.7,11.9,22.4,17.3,normal
2023-10-28,0.1641658641752739,0.11076842751357052,0.21366420714439602,0.1714152789211209,STU_0173,High Burnout,0,0,16.4,11.1,21.4,17.3,normal
2023-10-29,0.15910365901841034,0.1025380434648591,0.21106251615900382,0.1709795336733474,STU_0173,High Burnout,0,0,15.9,10.3,21.1,17.3,normal
2023-10-30,0.17497844678095514,0.12152566366588603,0.22285075957272635,0.1705437884255739,STU_0173,High Burnout,0,0,17.5,12.2,22.3,17.3,normal
2023-10-31,0.1747073911237072,0.12277961138696161,0.2268413943145988,0.17010804317780046,STU_0173,High Burnout,0,0,17.5,12.3,22.7,17.3,normal
2023-11-01,0.17342227792338508,0.12064927579363065,0.22525886590082494,0.16967229793002697,STU_0173,High Burnout,0,0,17.3,12.1,22.5,17.3,normal
2023-11-02,0.170762101036478,0.11602194346105006,0.21861208332278764,0.16923655269430868,STU_0173,High Burnout,0,0,17.1,11.6,21.9,17.3,normal
2023-11-03,0.17361656222256402,0.11937210284503456,0.22770426190820003,0.16880080745859039,STU_0173,High Burnout,0,0,17.4,11.9,22.8,17.3,normal
2023-11-04,0.16111564747706852,0.11078976900529305,0.21458876888983708,0.1683650622228721,STU_0173,High Burnout,0,0,16.1,11.1,21.5,17.3,normal
2023-11-05,0.15605344246950006,0.1099803026016468,0.21075713762776058,0.16792931712448103,STU_0173,High Burnout,0,0,15.6,11.0,21.1,17.3,normal
2023-11-06,0.1719282303814732,0.12080247417349531,0.22680574576129842,0.16749357202609003,STU_0173,High Burnout,0,0,17.2,12.1,22.7,17.3,normal
2023-11-07,0.1716571748736026,0.11865236522344608,0.22467013480012166,0.16705782692769897,STU_0173,High Burnout,0,0,17.2,11.9,22.5,17.3,normal
2023-11-08,0.17037206182266815,0.11995133763388928,0.22298175684763652,0.166622081829308,STU_0173,High Burnout,0,0,17.0,12.0,22.3,17.3,normal
2023-11-09,0.16771188507563567,0.11461586822130962,0.21449567877291606,0.16618633673349334,STU_0173,High Burnout,0,0,16.8,11.5,21.4,17.3,normal
2023-11-10,0.17056634640164361,0.11423646827739353,0.21788350814621207,0.16575059163767866,STU_0173,High Burnout,0,0,17.1,11.4,21.8,17.3,normal
2023-11-11,0.15806543179603777,0.10679637987087487,0.20876004610424756,0.165314846541864,STU_0173,High Burnout,0,0,15.8,10.7,20.9,17.3,normal
2023-11-12,0.15300322679036213,0.10498147236141371,0.20608043903317272,0.16487910144532564,STU_0173,High Burnout,0,0,15.3,10.5,20.6,17.3,normal
2023-11-13,0.16887801470419175,0.12213611577805537,0.2239685234962959,0.16444335634878726,STU_0173,High Burnout,0,0,16.9,12.2,22.4,17.3,normal
2023-11-14,0.16860695919814936,0.12104742499518949,0.22402656370008273,0.16400761125224886,STU_0173,High Burnout,0,0,16.9,12.1,22.4,17.3,normal
2023-11-15,0.1673218461490809,0.11655993022367432,0.21715549768245143,0.16357186615571054,STU_0173,High Burnout,0,0,16.7,11.7,21.7,17.3,normal
2023-11-16,0.1646616693995724,0.10832265177986952,0.21380820333261547,0.16313612105742337,STU_0173,High Burnout,0,0,16.5,10.8,21.4,17.3,normal
2023-11-17,0.1675161307231096,0.11163547370137986,0.2194960520552775,0.16270037595913622,STU_0173,High Burnout,0,0,16.8,11.2,21.9,17.3,normal
2023-11-18,0.15501521611501826,0.10329087176804642,0.2053447933137129,0.1622646308608491,STU_0173,High Burnout,0,0,15.5,10.3,20.5,17.3,normal
2023-11-19,0.14995301110528597,0.09743693570240233,0.20088532550522262,0.16182888576023205,STU_0173,High Burnout,0,0,15.0,9.7,20.1,17.3,low
2023-11-20,0.1658277990149696,0.1156464838448236,0.21535337024633355,0.16139314065961505,STU_0173,High Burnout,0,0,16.6,11.6,21.5,17.3,normal
2023-11-21,0.1655567435048954,0.11292933944610799,0.21485113411671472,0.16095739555899802,STU_0173,High Burnout,0,0,16.6,11.3,21.5,17.3,normal
2023-11-22,0.16427163045174745,0.1106605625064028,0.21259405420940997,0.16052165045838102,STU_0173,High Burnout,0,0,16.4,11.1,21.3,17.3,normal
2023-11-23,0.16161145370517377,0.11201558845945056,0.21512633591666463,0.16008590536303086,STU_0173,High Burnout,0,0,16.2,11.2,21.5,17.3,normal
2023-11-24,0.16446591503162822,0.11150934686320091,0.22023975794395959,0.1596501602676807,STU_0173,High Burnout,0,0,16.4,11.2,22.0,17.3,normal
2023-11-25,0.15196500042649508,0.09764810067900714,0.2024535856385502,0.15921441517233054,STU_0173,High Burnout,0,0,15.2,9.8,20.2,17.3,normal
2023-11-26,0.146902795419379,0.0958428368104862,0.20266958013275485,0.15877867007433843,STU_0173,High Burnout,0,0,14.7,9.6,20.3,17.3,low
2023-11-27,0.1627775833317125,0.10668095359504298,0.21124211184017377,0.15834292497634633,STU_0173,High Burnout,0,0,16.3,10.7,21.1,17.3,normal
2023-11-28,0.16250652782425057,0.11177958071704619,0.21489543078532825,0.15790717987835426,STU_0173,High Burnout,0,0,16.3,11.2,21.5,17.3,normal
2023-11-29,0.16122141477372465,0.11109911382720514,0.21282341266967,0.15747143478036213,STU_0173,High Burnout,0,0,16.1,11.1,21.3,17.3,normal
2023-11-30,0.1585612380281241,0.10251194310062792,0.21938954671009647,0.15703568968598733,STU_0173,High Burnout,0,0,15.9,10.3,21.9,17.3,normal
2023-12-01,0.16141569935559497,0.10965112089542041,0.21532963224271642,0.15659994459161256,STU_0173,High Burnout,0,0,16.1,11.0,21.5,17.3,normal
2023-12-02,0.1489147847514638,0.09536627398624876,0.19982166983847235,0.15616419949723775,STU_0173,High Burnout,0,0,14.9,9.5,20.0,17.3,low
2023-12-03,0.14385257974792096,0.09007828480343617,0.1961893486504979,0.15572845440286295,STU_0173,High Burnout,0,0,14.4,9.0,19.6,17.3,low
2023-12-04,0.15972736766385626,0.10409829869843687,0.2148524035985432,0.15529270930848815,STU_0173,High Burnout,0,0,16.0,10.4,21.5,17.3,normal
2023-12-05,0.1594563121600045,0.1058602825167016,0.21607379097078383,0.15485696421411335,STU_0173,High Burnout,0,0,15.9,10.6,21.6,17.3,normal
2023-12-06,0.15817119911311125,0.10304888241413813,0.21492070489621262,0.15442121911973855,STU_0173,High Burnout,0,0,15.8,10.3,21.5,17.3,normal
2023-12-07,0.1555110223675201,0.10465105270515718,0.20477536338656388,0.15398547402536375,STU_0173,High Burnout,0,0,15.6,10.5,20.5,17.3,normal
2023-12-08,0.1583654836949627,0.1060565314714973,0.21268651702033767,0.15354972893098898,STU_0173,High Burnout,0,0,15.8,10.6,21.3,17.3,normal
2023-12-09,0.14586456909081755,0.09702009709337449,0.1960534982598234,0.15311398383661418,STU_0173,High Burnout,0,0,14.6,9.7,19.6,17.3,low
2023-12-10,0.14080236408729938,0.08809388592129144,0.19202868222542815,0.15267823874223935,STU_0173,High Burnout,0,0,14.1,8.8,19.2,17.3,low
2023-12-11,0.15667715200323462,0.10458180356549997,0.20493037168529063,0.15224249364786457,STU_0173,High Burnout,0,0,15.7,10.5,20.5,17.3,normal
2023-12-12,0.15640609649939446,0.10657224245201719,0.2073139740261884,0.15180674855348977,STU_0173,High Burnout,0,0,15.6,10.7,20.7,17.3,normal
2023-12-13,0.15512098345248373,0.09751780233184075,0.2143762284259462,0.15137100345911497,STU_0173,High Burnout,0,0,15.5,9.8,21.4,17.3,normal
2023-12-14,0.15246080670689038,0.09762854408625851,0.20215697945727043,0.15093525836474017,STU_0173,High Burnout,0,0,15.2,9.8,20.2,17.3,normal
2023-12-15,0.1553152680343475,0.09727643896474289,0.20974046887965822,0.15049951327036534,STU_0173,High Burnout,0,0,15.5,9.7,21.0,17.3,normal
2023-12-16,0.1428143534301893,0.08822828686638337,0.1971233602094067,0.15006376817599057,STU_0173,High Burnout,0,0,14.3,8.8,19.7,17.3,low
2023-12-17,0.1377521484266473,0.08926614330351022,0.19152648310148343,0.14962802308161577,STU_0173,High Burnout,0,0,13.8,8.9,19.2,17.3,low
2023-12-18,0.15362693634263236,0.09826909862053024,0.20506842116656732,0.149192277987241,STU_0173,High Burnout,0,0,15.4,9.8,20.5,17.3,normal
2023-12-19,0.15335588083876572,0.10193159704322143,0.20559298095503656,0.1487565328928662,STU_0173,High Burnout,0,0,15.3,10.2,20.6,17.3,normal
2023-12-20,0.15207076779186224,0.09642617804117365,0.19806017163263615,0.1483207877984914,STU_0173,High Burnout,0,0,15.2,9.6,19.8,17.3,normal
